,lat,long,irr_data
1473,36.0,98.0,119.2767049086758
1474,36.0,100.0,109.00057363013697
1475,36.0,102.0,104.27155308219177
1476,36.0,104.0,90.28436358447489
1477,36.0,106.0,80.68564326484018
1478,36.0,108.0,82.78061929223746
1479,36.0,110.0,75.77823344748859
1480,36.0,112.0,76.72328310502283
1481,36.0,114.0,72.82414554794521
1482,38.0,-122.0,163.62963242009133
1483,38.0,-120.0,162.26953824200913
1484,38.0,-118.0,173.7301609589041
1485,38.0,-116.0,152.61953481735156
1486,38.0,-114.0,151.22698630136986
1487,38.0,-112.0,148.06506621004567
1488,38.0,-110.0,162.03475285388126
1489,38.0,-108.0,123.29794006849316
1490,38.0,-106.0,153.6079474885845
1491,38.0,-104.0,156.88327511415523
1492,38.0,-102.0,154.72495376712328
1493,38.0,-100.0,146.80718093607305
1494,38.0,-98.0,136.15603652968036
1495,38.0,-96.0,124.71790981735161
1496,38.0,-94.0,114.93075627853882
1497,38.0,-92.0,109.67291837899543
1498,38.0,-90.0,105.55293835616438
1499,38.0,-88.0,110.18620319634704
1500,38.0,-86.0,107.8001917808219
1501,38.0,-84.0,104.36847945205479
1502,38.0,-82.0,96.840600456621
1503,38.0,-80.0,101.59326484018266
1504,38.0,-78.0,112.25538184931507
1505,38.0,-76.0,120.5522140410959
1506,38.0,-8.0,138.92685331050228
1507,38.0,-6.0,141.38764098173516
1508,38.0,-4.0,153.60044977168948
1509,38.0,-2.0,146.59225513698632
1510,38.0,14.0,111.48472659817352
1511,38.0,16.0,126.70548801369863
1512,38.0,22.0,107.11021118721462
1513,38.0,24.0,134.09862328767124
1514,38.0,28.0,125.9584674657534
1515,38.0,30.0,135.8192716894977
1516,38.0,32.0,112.17221746575342
1517,38.0,34.0,137.47927283105022
1518,38.0,36.0,122.14807191780822
1519,38.0,38.0,120.17547317351598
1520,38.0,40.0,139.7494628995434
1521,38.0,42.0,142.05510616438355
1522,38.0,44.0,123.03313470319635
1523,38.0,46.0,138.6244446347032
1524,38.0,48.0,110.00132420091323
1525,38.0,50.0,98.77532248858445
1526,38.0,54.0,122.10665068493151
1527,38.0,56.0,128.8852106164384
1528,38.0,58.0,121.16656164383562
1529,38.0,60.0,133.55551598173514
1530,38.0,62.0,138.8700371004566
1531,38.0,64.0,138.89550456621006
1532,38.0,66.0,135.77835102739726
1533,38.0,68.0,127.57086643835615
1534,38.0,70.0,112.52016609589042
1535,38.0,72.0,82.34282020547946
1536,38.0,74.0,127.3718042237443
1537,38.0,76.0,106.84881621004567
1538,38.0,78.0,107.0133339041096
1539,38.0,80.0,105.87614383561645
1540,38.0,82.0,111.49560616438356
1541,38.0,84.0,118.20977111872146
1542,38.0,86.0,120.06365296803651
1543,38.0,88.0,108.10536872146119
1544,38.0,90.0,123.20626141552512
1545,38.0,92.0,135.68231278538812
1546,38.0,94.0,136.0997962328767
1547,38.0,96.0,124.45315296803652
1548,38.0,98.0,94.75445947488585
1549,38.0,100.0,90.32148401826484
1550,38.0,102.0,93.49778196347033
1551,38.0,104.0,113.73712271689497
1552,38.0,106.0,107.89401541095893
1553,38.0,108.0,99.49487442922373
1554,38.0,110.0,93.06902283105025
1555,38.0,112.0,86.45062557077625
1556,38.0,114.0,80.10569920091324
1557,40.0,-124.0,109.5228904109589
1558,40.0,-122.0,157.45378824200913
1559,40.0,-120.0,157.6247020547945
1560,40.0,-118.0,161.14239726027398
1561,40.0,-116.0,155.48104623287674
1562,40.0,-114.0,138.18239098173515
1563,40.0,-112.0,142.80084931506846
1564,40.0,-110.0,143.8129571917808
1565,40.0,-108.0,122.5168339041096
1566,40.0,-106.0,113.98370719178082
1567,40.0,-104.0,142.22766038812784
1568,40.0,-102.0,142.23479109589042
1569,40.0,-100.0,138.6504560502283
1570,40.0,-98.0,127.53615924657532
1571,40.0,-96.0,115.89562271689496
1572,40.0,-94.0,109.6174651826484
1573,40.0,-92.0,105.61458618721461
1574,40.0,-90.0,104.99437442922374
1575,40.0,-88.0,103.09668664383561
1576,40.0,-86.0,97.73151084474885
1577,40.0,-84.0,100.3231404109589
1578,40.0,-82.0,96.99715525114156
1579,40.0,-80.0,89.93188356164384
1580,40.0,-78.0,95.78754566210046
1581,40.0,-76.0,102.1866506849315
1582,40.0,-8.0,120.21020091324202
1583,40.0,-6.0,139.8379006849315
1584,40.0,-4.0,146.91523915525116
1585,40.0,-2.0,128.07856621004566
1586,40.0,0.0,132.81048915525113
1587,40.0,4.0,127.82368550228308
1588,40.0,16.0,98.8878093607306
1589,40.0,20.0,128.41558219178083
1590,40.0,22.0,109.03024942922374
1591,40.0,24.0,118.07204223744293
1592,40.0,28.0,95.85914840182649
1593,40.0,30.0,97.31142294520548
1594,40.0,32.0,122.03271803652966
1595,40.0,34.0,120.79446689497718
1596,40.0,36.0,105.43825913242009
1597,40.0,38.0,95.98089668949771
1598,40.0,40.0,119.80368721461188
1599,40.0,42.0,102.12798972602741
1600,40.0,44.0,124.42370376712331
1601,40.0,46.0,61.17049543378996
1602,40.0,48.0,107.0854703196347
1603,40.0,50.0,102.65332705479452
1604,40.0,52.0,104.49289041095892
1605,40.0,54.0,123.67232363013697
1606,40.0,56.0,122.7474868721461
1607,40.0,58.0,129.0188430365297
1608,40.0,60.0,133.31202511415526
1609,40.0,62.0,136.1100439497717
1610,40.0,64.0,136.24822716894977
1611,40.0,66.0,132.55025970319633
1612,40.0,68.0,115.95525228310503
1613,40.0,70.0,116.319200913242
1614,40.0,72.0,81.0486301369863
1615,40.0,74.0,96.00818436073058
1616,40.0,76.0,117.2410439497717
1617,40.0,78.0,103.11308047945205
1618,40.0,80.0,101.41667351598174
1619,40.0,82.0,103.55654337899544
1620,40.0,84.0,106.09606392694063
1621,40.0,86.0,111.56343093607306
1622,40.0,88.0,109.89181164383561
1623,40.0,90.0,115.20999029680365
1624,40.0,92.0,124.69652111872148
1625,40.0,94.0,126.44078310502286
1626,40.0,96.0,117.58574086757991
1627,40.0,98.0,115.11080593607306
1628,40.0,100.0,118.4517511415525
1629,40.0,102.0,116.85589783105023
1630,40.0,104.0,116.77392694063927
1631,40.0,106.0,117.90897659817352
1632,40.0,108.0,108.68500513698632
1633,40.0,110.0,100.57443378995434
1634,40.0,112.0,93.44626484018265
1635,40.0,114.0,0.4805936073059361
1636,42.0,-124.0,131.9885039954338
1637,42.0,-122.0,144.08678938356164
1638,42.0,-120.0,139.82111872146118
1639,42.0,-118.0,137.0122191780822
1640,42.0,-116.0,131.09217066210047
1641,42.0,-114.0,131.16671575342465
1642,42.0,-112.0,130.02350057077624
1643,42.0,-110.0,143.12402054794524
1644,42.0,-108.0,136.09861415525114
1645,42.0,-106.0,130.04346689497714
1646,42.0,-104.0,131.28265924657535
1647,42.0,-102.0,134.3899058219178
1648,42.0,-100.0,128.24039497716896
1649,42.0,-98.0,116.3321843607306
1650,42.0,-96.0,108.54330079908675
1651,42.0,-94.0,103.72705194063927
1652,42.0,-92.0,102.11111130136986
1653,42.0,-90.0,101.31224600456622
1654,42.0,-88.0,98.5893761415525
1655,42.0,-86.0,91.82381164383561
1656,42.0,-84.0,93.22904052511417
1657,42.0,-82.0,95.60020719178083
1658,42.0,-80.0,86.39749543378994
1659,42.0,-78.0,86.9901894977169
1660,42.0,-76.0,87.08447716894976
1661,42.0,-74.0,99.75428767123287
1662,42.0,-72.0,104.01798915525114
1663,42.0,-8.0,101.24645034246576
1664,42.0,-6.0,125.41449657534247
1665,42.0,-4.0,124.41701655251141
1666,42.0,-2.0,112.13636700913241
1667,42.0,0.0,136.153720890411
1668,42.0,2.0,118.96569920091324
1669,42.0,12.0,123.0197089041096
1670,42.0,14.0,78.69514954337899
1671,42.0,20.0,86.8995308219178
1672,42.0,22.0,106.2927614155251
1673,42.0,24.0,69.90121004566208
1674,42.0,26.0,97.10274200913243
1675,42.0,28.0,95.08728253424657
1676,42.0,30.0,101.95153253424657
1677,42.0,32.0,102.80821289954339
1678,42.0,34.0,84.77818721461189
1679,42.0,36.0,96.23798687214612
1680,42.0,38.0,92.35691952054793
1681,42.0,40.0,91.11621461187214
1682,42.0,42.0,72.8044640410959
1683,42.0,44.0,94.88982134703195
1684,42.0,46.0,97.8673310502283
1685,42.0,48.0,82.77548458904108
1686,42.0,50.0,95.78841837899544
1687,42.0,52.0,99.5605901826484
1688,42.0,54.0,116.44776826484019
1689,42.0,56.0,118.08232248858448
1690,42.0,58.0,124.20821289954335
1691,42.0,60.0,126.0194571917808
1692,42.0,62.0,129.66803253424658
1693,42.0,64.0,131.7241067351598
1694,42.0,66.0,127.70489155251143
1695,42.0,68.0,125.37730821917805
1696,42.0,70.0,106.28022203196348
1697,42.0,72.0,79.63210102739727
1698,42.0,74.0,77.67280422374431
1699,42.0,76.0,81.93132420091324
1700,42.0,78.0,75.32400342465753
1701,42.0,80.0,75.71155936073059
1702,42.0,82.0,102.5753544520548
1703,42.0,84.0,104.16813984018265
1704,42.0,86.0,103.60489326484019
1705,42.0,88.0,108.73264098173517
1706,42.0,90.0,120.764573630137
1707,42.0,92.0,121.38247374429226
1708,42.0,94.0,123.18404794520548
1709,42.0,96.0,117.54212214611873
1710,42.0,98.0,125.11948344748859
1711,42.0,100.0,123.69251198630134
1712,42.0,102.0,125.08323230593608
1713,42.0,104.0,123.53708333333334
1714,42.0,106.0,121.94341324200914
1715,42.0,108.0,115.16436872146119
1716,42.0,110.0,107.16977796803651
1717,42.0,112.0,0.4800228310502283
1718,44.0,-124.0,105.34413413242008
1719,44.0,-122.0,121.0961352739726
1720,44.0,-120.0,134.38105308219178
1721,44.0,-118.0,135.1391210045662
1722,44.0,-116.0,122.67527682648402
1723,44.0,-114.0,118.72176084474886
1724,44.0,-112.0,127.38168207762556
1725,44.0,-110.0,83.6383904109589
1726,44.0,-108.0,125.50787557077625
1727,44.0,-106.0,122.93485502283106
1728,44.0,-104.0,119.27736130136985
1729,44.0,-102.0,120.023575913242
1730,44.0,-100.0,115.54159760273973
1731,44.0,-98.0,111.38986415525113
1732,44.0,-96.0,106.6219948630137
1733,44.0,-94.0,102.62726598173516
1734,44.0,-92.0,96.17988356164382
1735,44.0,-90.0,95.66750570776257
1736,44.0,-88.0,95.77334646118722
1737,44.0,-86.0,88.30339726027395
1738,44.0,-84.0,91.17599486301371
1739,44.0,-82.0,89.41659018264839
1740,44.0,-80.0,94.65266038812784
1741,44.0,-78.0,93.65451198630137
1742,44.0,-76.0,93.28018321917807
1743,44.0,-74.0,86.49541666666667
1744,44.0,-72.0,90.41937899543379
1745,44.0,-70.0,99.89576484018264
1746,44.0,-66.0,89.06980079908676
1747,44.0,0.0,88.43080251141552
1748,44.0,2.0,96.0204446347032
1749,44.0,4.0,114.38969634703196
1750,44.0,6.0,121.78048230593609
1751,44.0,8.0,108.12326883561643
1752,44.0,12.0,87.62517751141552
1753,44.0,16.0,104.27076826484017
1754,44.0,18.0,74.9504845890411
1755,44.0,20.0,79.52711415525114
1756,44.0,22.0,83.99918150684931
1757,44.0,24.0,93.09183732876713
1758,44.0,26.0,91.04997716894978
1759,44.0,28.0,85.81180993150686
1760,44.0,40.0,66.89209760273972
1761,44.0,42.0,81.63189668949771
1762,44.0,44.0,80.22945205479454
1763,44.0,46.0,88.59906735159817
1764,44.0,48.0,92.01080650684932
1765,44.0,50.0,99.4726392694064
1766,44.0,52.0,112.7086095890411
1767,44.0,54.0,111.94201655251142
1768,44.0,56.0,112.21288070776255
1769,44.0,58.0,114.13483561643835
1770,44.0,60.0,118.08110901826484
1771,44.0,62.0,121.01980194063928
1772,44.0,64.0,121.74141381278538
1773,44.0,66.0,123.13826712328769
1774,44.0,68.0,115.79278310502283
1775,44.0,70.0,118.1531147260274
1776,44.0,72.0,113.09840639269407
1777,44.0,74.0,107.91977454337899
1778,44.0,76.0,104.63077283105024
1779,44.0,78.0,113.8463093607306
1780,44.0,80.0,116.05275114155249
1781,44.0,82.0,100.38557591324202
1782,44.0,84.0,47.76097146118722
1783,44.0,86.0,87.007649543379
1784,44.0,88.0,97.88806621004566
1785,44.0,90.0,98.4180861872146
1786,44.0,92.0,96.91188356164383
1787,44.0,94.0,116.26440468036532
1788,44.0,96.0,128.64188926940642
1789,44.0,98.0,125.0596426940639
1790,44.0,100.0,123.38912956621003
1791,44.0,102.0,120.9444805936073
1792,44.0,104.0,107.63110216894977
1793,44.0,106.0,117.05751769406392
1794,44.0,108.0,119.01069006849316
1795,46.0,-122.0,101.31174257990867
1796,46.0,-120.0,127.36677511415525
1797,46.0,-118.0,90.18908447488583
1798,46.0,-116.0,99.21998002283105
1799,46.0,-114.0,102.39246575342466
1800,46.0,-112.0,95.65802168949772
1801,46.0,-110.0,103.2430696347032
1802,46.0,-108.0,109.26159189497716
1803,46.0,-106.0,110.992575913242
1804,46.0,-104.0,115.1645154109589
1805,46.0,-102.0,110.60801255707763
1806,46.0,-100.0,107.93399029680366
1807,46.0,-98.0,105.16790924657535
1808,46.0,-96.0,101.79154109589041
1809,46.0,-94.0,97.1626906392694
1810,46.0,-92.0,93.15688184931507
1811,46.0,-90.0,89.68934132420091
1812,46.0,-88.0,88.44778538812787
1813,46.0,-86.0,88.26153538812784
1814,46.0,-84.0,87.05883961187214
1815,46.0,-82.0,85.79607020547945
1816,46.0,-80.0,79.5862385844749
1817,46.0,-78.0,85.31207933789955
1818,46.0,-76.0,88.15668607305936
1819,46.0,-74.0,92.06002111872147
1820,46.0,-72.0,83.17705479452053
1821,46.0,-70.0,80.19189212328767
1822,46.0,-68.0,86.25880593607306
1823,46.0,-66.0,83.24019406392694
1824,46.0,-60.0,78.60917751141552
1825,46.0,0.0,85.10092979452055
1826,46.0,2.0,76.7536187214612
1827,46.0,4.0,85.28965525114157
1828,46.0,6.0,91.3128401826484
1829,46.0,8.0,48.92453082191781
1830,46.0,10.0,75.07947488584476
1831,46.0,12.0,73.89746061643834
1832,46.0,14.0,66.92545433789952
1833,46.0,16.0,75.72588984018265
1834,46.0,18.0,84.91654109589041
1835,46.0,20.0,86.17237557077625
1836,46.0,22.0,83.72428538812785
1837,46.0,24.0,84.96764897260273
1838,46.0,26.0,81.8830308219178
1839,46.0,28.0,88.56811529680364
1840,46.0,30.0,92.94795947488585
1841,46.0,32.0,100.25415068493152
1842,46.0,34.0,94.36440867579908
1843,46.0,36.0,96.68692522831051
1844,46.0,38.0,96.55839326484018
1845,46.0,40.0,92.82975228310504
1846,46.0,42.0,90.73397031963471
1847,46.0,44.0,93.23799200913241
1848,46.0,46.0,98.27866723744293
1849,46.0,48.0,104.65895034246577
1850,46.0,50.0,101.62152340182648
1851,46.0,52.0,104.03615582191782
1852,46.0,54.0,109.60149942922376
1853,46.0,56.0,107.28977682648403
1854,46.0,58.0,108.19495205479451
1855,46.0,60.0,104.95898230593606
1856,46.0,62.0,112.64205878995435
1857,46.0,64.0,110.73832477168949
1858,46.0,66.0,114.00117865296805
1859,46.0,68.0,110.9336312785388
1860,46.0,70.0,109.8561638127854
1861,46.0,72.0,109.48357933789956
1862,46.0,74.0,106.3827539954338
1863,46.0,76.0,111.24881392694064
1864,46.0,78.0,111.22379052511415
1865,46.0,80.0,103.55357534246576
1866,46.0,82.0,100.16541210045662
1867,46.0,84.0,85.12997146118721
1868,46.0,86.0,105.14215239726028
1869,46.0,88.0,103.08841152968036
1870,46.0,90.0,100.09624372146118
1871,46.0,92.0,116.52620547945205
1872,46.0,94.0,95.56646347031963
1873,46.0,96.0,99.89991609589042
1874,46.0,98.0,115.44683961187215
1875,46.0,100.0,117.46938184931506
1876,46.0,102.0,103.4011638127854
1877,46.0,104.0,110.68189611872147
1878,46.0,106.0,106.77729166666666
1879,48.0,-124.0,74.62961700913245
1880,48.0,-122.0,82.99025057077625
1881,48.0,-120.0,116.82645034246575
1882,48.0,-118.0,103.04107248858448
1883,48.0,-116.0,81.86323744292237
1884,48.0,-114.0,93.01145547945205
1885,48.0,-112.0,102.0682962328767
1886,48.0,-110.0,103.25995034246574
1887,48.0,-108.0,104.48430022831052
1888,48.0,-106.0,105.50890410958903
1889,48.0,-104.0,106.56449486301369
1890,48.0,-102.0,102.25543436073059
1891,48.0,-100.0,101.05476883561644
1892,48.0,-98.0,97.56515353881278
1893,48.0,-96.0,96.39546860730593
1894,48.0,-94.0,90.79658618721461
1895,48.0,-92.0,86.07520433789954
1896,48.0,-90.0,90.97234246575341
1897,48.0,-88.0,83.28050913242008
1898,48.0,-86.0,80.8411700913242
1899,48.0,-84.0,78.78230479452054
1900,48.0,-82.0,78.06110388127853
1901,48.0,-80.0,79.8441752283105
1902,48.0,-78.0,76.478899543379
1903,48.0,-76.0,75.48448858447489
1904,48.0,-74.0,75.91499029680365
1905,48.0,-72.0,77.04388299086759
1906,48.0,-70.0,78.96068493150685
1907,48.0,-68.0,82.61448401826485
1908,48.0,-58.0,62.74187328767121
1909,48.0,-56.0,66.58820376712329
1910,48.0,-54.0,62.38176255707762
1911,48.0,-4.0,69.34592808219178
1912,48.0,-2.0,73.72183561643836
1913,48.0,0.0,75.77221575342466
1914,48.0,2.0,75.21118892694062
1915,48.0,4.0,75.71052226027398
1916,48.0,6.0,77.36359646118721
1917,48.0,8.0,59.02994349315069
1918,48.0,10.0,71.76608561643835
1919,48.0,12.0,71.23425742009134
1920,48.0,14.0,63.69720605022831
1921,48.0,16.0,66.88505194063926
1922,48.0,18.0,80.92935445205478
1923,48.0,20.0,70.66780479452055
1924,48.0,22.0,79.45813698630135
1925,48.0,24.0,77.7538401826484
1926,48.0,26.0,78.15107819634704
1927,48.0,28.0,82.80667009132421
1928,48.0,30.0,84.66510388127854
1929,48.0,32.0,87.86283847031963
1930,48.0,34.0,85.53842865296804
1931,48.0,36.0,86.56594805936072
1932,48.0,38.0,84.25278767123287
1933,48.0,40.0,88.71663984018265
1934,48.0,42.0,92.74392922374432
1935,48.0,44.0,93.70833047945206
1936,48.0,46.0,102.32131278538813
1937,48.0,48.0,103.92728196347034
1938,48.0,50.0,104.87079166666666
1939,48.0,52.0,101.6335154109589
1940,48.0,54.0,100.08833961187214
1941,48.0,56.0,96.64713413242009
1942,48.0,58.0,95.72913356164383
1943,48.0,60.0,98.96446118721462
1944,48.0,62.0,97.9238852739726
1945,48.0,64.0,102.99575057077627
1946,48.0,66.0,94.21799200913242
1947,48.0,68.0,95.7541261415525
1948,48.0,70.0,95.97037271689497
1949,48.0,72.0,90.5439537671233
1950,48.0,74.0,92.30203196347033
1951,48.0,76.0,94.31858675799087
1952,48.0,78.0,92.67407420091324
1953,48.0,80.0,90.26047431506848
1954,48.0,82.0,92.3533310502283
1955,48.0,84.0,90.5420194063927
1956,48.0,86.0,101.32388184931506
1957,48.0,88.0,92.53848173515982
1958,48.0,90.0,61.008167237442926
1959,48.0,92.0,95.57003082191781
1960,48.0,94.0,108.8929897260274
1961,48.0,96.0,98.8933350456621
1962,48.0,98.0,61.2676147260274
1963,48.0,100.0,74.43669977168949
1964,48.0,102.0,91.70152397260276
1965,48.0,104.0,93.87620034246574
1966,50.0,-126.0,77.39860901826485
1967,50.0,-124.0,72.54105764840182
1968,50.0,-122.0,66.44394577625572
1969,50.0,-120.0,84.39553652968037
1970,50.0,-118.0,77.443401826484
1971,50.0,-116.0,78.89814840182649
1972,50.0,-114.0,91.53435901826482
1973,50.0,-112.0,98.99092351598173
1974,50.0,-110.0,92.1940039954338
1975,50.0,-108.0,93.48232420091325
1976,50.0,-106.0,95.02441038812786
1977,50.0,-104.0,95.2043801369863
1978,50.0,-102.0,95.03466438356165
1979,50.0,-100.0,94.8859623287671
1980,50.0,-98.0,92.11074942922374
1981,50.0,-96.0,84.88994691780823
1982,50.0,-94.0,81.59060844748858
1983,50.0,-92.0,77.50456621004568
1984,50.0,-90.0,83.46436130136986
1985,50.0,-88.0,77.52128196347033
1986,50.0,-86.0,80.30466324200913
1987,50.0,-84.0,78.34762671232878
1988,50.0,-82.0,77.95138641552512
1989,50.0,-80.0,71.7351506849315
1990,50.0,-78.0,71.34952111872147
1991,50.0,-76.0,72.6394109589041
1992,50.0,-74.0,74.67488356164385
1993,50.0,-72.0,69.54834417808219
1994,50.0,-70.0,69.95306278538814
1995,50.0,-68.0,74.4269834474886
1996,50.0,2.0,64.61234018264841
1997,50.0,4.0,64.01110045662101
1998,50.0,6.0,59.46538413242009
1999,50.0,8.0,67.3888812785388
2000,50.0,10.0,67.98146232876714
2001,50.0,12.0,58.23513413242009
2002,50.0,14.0,63.636163242009125
2003,50.0,16.0,67.07968493150685
2004,50.0,18.0,64.63167979452056
2005,50.0,20.0,65.38552283105022
2006,50.0,22.0,67.44663070776255
2007,50.0,24.0,71.05679394977169
2008,50.0,26.0,73.05960901826484
2009,50.0,28.0,77.99564212328767
2010,50.0,30.0,78.91141152968036
2011,50.0,32.0,81.55231621004565
2012,50.0,34.0,80.71385901826484
2013,50.0,36.0,78.85643550228309
2014,50.0,38.0,78.11017579908676
2015,50.0,40.0,87.01096004566209
2016,50.0,42.0,87.18133162100457
2017,50.0,44.0,86.28872374429224
2018,50.0,46.0,91.53775742009132
2019,50.0,48.0,93.25921689497717
2020,50.0,50.0,92.42175799086758
2021,50.0,52.0,90.57701084474887
2022,50.0,54.0,89.91532933789955
2023,50.0,56.0,86.52855365296804
2024,50.0,58.0,83.99940296803653
2025,50.0,60.0,85.08823630136986
2026,50.0,62.0,86.41326883561644
2027,50.0,64.0,85.73403253424658
2028,50.0,66.0,85.66509988584474
2029,50.0,68.0,79.71904623287672
2030,50.0,70.0,82.91913812785388
2031,50.0,72.0,79.50095319634701
2032,50.0,74.0,77.03375513698631
2033,50.0,76.0,76.59146632420091
2034,50.0,78.0,80.60950057077625
2035,50.0,80.0,80.65513356164384
2036,50.0,82.0,79.44212956621006
2037,50.0,84.0,77.88737385844749
2038,50.0,86.0,56.229274543379
2039,50.0,88.0,76.5999406392694
2040,50.0,90.0,96.25823230593609
2041,50.0,92.0,82.60894691780823
2042,50.0,94.0,88.96339155251141
2043,50.0,96.0,80.78800742009132
2044,50.0,98.0,68.62260559360729
2045,50.0,100.0,88.68501826484018
2046,50.0,102.0,81.75290867579909
2047,50.0,104.0,78.41816952054793
2048,52.0,-128.0,61.42430993150685
2049,52.0,-126.0,72.8801455479452
2050,52.0,-124.0,86.19617066210046
2051,52.0,-122.0,81.22236872146118
2052,52.0,-120.0,71.77192408675799
2053,52.0,-118.0,55.032573059360736
2054,52.0,-116.0,77.09439783105023
2055,52.0,-114.0,87.21248630136985
2056,52.0,-112.0,83.34274143835616
2057,52.0,-110.0,84.65416609589042
2058,52.0,-108.0,87.88178881278539
2059,52.0,-106.0,84.02255993150685
2060,52.0,-104.0,85.619450913242
2061,52.0,-102.0,85.34376426940638
2062,52.0,-100.0,78.10198915525113
2063,52.0,-98.0,75.52491780821917
2064,52.0,-96.0,81.68718550228309
2065,52.0,-94.0,82.64866952054794
2066,52.0,-92.0,79.7192848173516
2067,52.0,-90.0,79.16752568493149
2068,52.0,-88.0,78.47549029680364
2069,52.0,-86.0,75.36274372146119
2070,52.0,-84.0,75.47364383561644
2071,52.0,-82.0,73.14938984018266
2072,52.0,-78.0,71.01337214611873
2073,52.0,-76.0,66.60738698630136
2074,52.0,-74.0,63.700014269406395
2075,52.0,-72.0,58.684093607305925
2076,52.0,-70.0,58.096901826484014
2077,52.0,-68.0,62.192843607305946
2078,52.0,-66.0,59.77922945205479
2079,52.0,-64.0,62.52037671232877
2080,52.0,-62.0,69.77773687214614
2081,52.0,-60.0,69.43843093607305
2082,52.0,-58.0,65.03465639269406
2083,52.0,-56.0,65.00111757990868
2084,52.0,-10.0,37.686196917808225
2085,52.0,-8.0,58.78289269406393
2086,52.0,-4.0,48.17735273972603
2087,52.0,-2.0,52.86709531963471
2088,52.0,0.0,55.40376997716895
2089,52.0,6.0,59.16980821917809
2090,52.0,8.0,57.92584760273973
2091,52.0,10.0,55.79083162100457
2092,52.0,12.0,64.6099817351598
2093,52.0,14.0,66.16099257990868
2094,52.0,16.0,62.796836187214616
2095,52.0,18.0,65.17267979452055
2096,52.0,20.0,65.41184417808219
2097,52.0,22.0,64.98793093607306
2098,52.0,24.0,64.59760559360731
2099,52.0,26.0,70.09421347031964
2100,52.0,28.0,70.40633961187214
2101,52.0,30.0,72.76612157534248
2102,52.0,32.0,72.32751255707763
2103,52.0,34.0,73.53930707762557
2104,52.0,36.0,73.14807762557078
2105,52.0,38.0,70.50170776255709
2106,52.0,40.0,78.3257437214612
2107,52.0,42.0,75.24187385844749
2108,52.0,44.0,74.95712785388127
2109,52.0,46.0,80.31639326484019
2110,52.0,48.0,82.02947374429223
2111,52.0,50.0,79.3756957762557
2112,52.0,52.0,79.02828938356164
2113,52.0,54.0,76.98858219178081
2114,52.0,56.0,78.32485958904108
2115,52.0,58.0,75.91258047945205
2116,52.0,60.0,72.32411986301369
2117,52.0,62.0,74.64154280821917
2118,52.0,64.0,72.40312385844749
2119,52.0,66.0,70.09691894977169
2120,52.0,68.0,69.78921461187215
2121,52.0,70.0,70.46722888127853
2122,52.0,72.0,69.30064554794521
2123,52.0,74.0,71.74578595890412
2124,52.0,76.0,77.48620262557078
2125,52.0,78.0,76.88778310502283
2126,52.0,80.0,74.72646175799088
2127,52.0,82.0,74.15987728310502
2128,52.0,84.0,68.47048515981736
2129,52.0,86.0,68.58659075342464
2130,52.0,88.0,59.015953196347034
2131,52.0,90.0,59.24259474885845
2132,52.0,92.0,63.51699600456621
2133,52.0,94.0,71.90713470319635
2134,52.0,96.0,61.726725456621004
2135,52.0,98.0,57.12601598173516
2136,52.0,100.0,59.61590410958904
2137,52.0,102.0,34.14573116438356
2138,54.0,-132.0,51.126025684931506
2139,54.0,-130.0,43.44050856164384
2140,54.0,-128.0,35.30038184931507
2141,54.0,-126.0,78.36335045662099
2142,54.0,-124.0,76.02568892694063
2143,54.0,-122.0,70.48718892694063
2144,54.0,-120.0,57.89296632420091
2145,54.0,-118.0,71.92975799086757
2146,54.0,-116.0,76.35701940639271
2147,54.0,-114.0,82.79550570776256
2148,54.0,-112.0,81.23264098173514
2149,54.0,-110.0,78.56110388127854
2150,54.0,-108.0,74.95514840182648
2151,54.0,-106.0,74.92391495433789
2152,54.0,-104.0,79.52030479452054
2153,54.0,-102.0,76.45378995433789
2154,54.0,-100.0,75.0563647260274
2155,54.0,-98.0,78.4634988584475
2156,54.0,-96.0,76.75385045662101
2157,54.0,-94.0,79.65920319634704
2158,54.0,-92.0,78.7023852739726
2159,54.0,-90.0,81.08624657534249
2160,54.0,-88.0,74.40928082191782
2161,54.0,-86.0,72.32059075342465
2162,54.0,-84.0,74.87875000000001
2163,54.0,-78.0,68.50153196347031
2164,54.0,-76.0,68.45759189497718
2165,54.0,-74.0,61.09643493150685
2166,54.0,-72.0,57.146630707762554
2167,54.0,-70.0,55.38182363013699
2168,54.0,-68.0,56.68919349315069
2169,54.0,-66.0,56.75695433789955
2170,54.0,-64.0,48.76515639269406
2171,54.0,-62.0,61.17070148401826
2172,54.0,-60.0,64.96786872146117
2173,54.0,-58.0,61.643653538812785
2174,54.0,-10.0,43.47669748858448
2175,54.0,-8.0,38.3535102739726
2176,54.0,-2.0,41.83350228310502
2177,54.0,10.0,54.4797808219178
2178,54.0,12.0,58.7024857305936
2179,54.0,16.0,58.768708333333336
2180,54.0,18.0,58.154642694063924
2181,54.0,20.0,62.442522260273975
2182,54.0,22.0,60.91674543378996
2183,54.0,24.0,57.29041267123288
2184,54.0,26.0,60.85752796803652
2185,54.0,28.0,60.77455308219178
2186,54.0,30.0,64.3016558219178
2187,54.0,32.0,65.76070776255709
2188,54.0,34.0,66.00012385844748
2189,54.0,36.0,66.41335901826483
2190,54.0,38.0,63.907701484018276
2191,54.0,40.0,71.97598458904109
2192,54.0,42.0,70.5241946347032
2193,54.0,44.0,69.4374149543379
